60 : 1.0, 40 : 0.056308935073436504, 20 : 0.006888863959027491, Accel60 : 0.9405587567149071, Accel40 : 0.05296186196461186, Accel20 : 0.00647938132048103, Lidar60 : 0.9405587567149071, Lidar40 : 0.05296186196461186, Lidar20 : 0.00647938132048103, currentmodeloutputAccel : 613.1359957318039, currentmodeloutputLidar : 2712.4644247847746, currentmeanoutputAccel : 174.9164877402795, currentmeanoutputLidar : 2683.3421856712475, meanAccel100 : 179.11106541364202, meanLidar100 : 2602.2199383962948
60 : 1.0, 40 : 0.05630689304672389, 20 : 0.006888632618228855, Accel60 : 0.9405607678555377, Accel40 : 0.05296005455958626, Accel20 : 0.006479177584876035, Lidar60 : 0.9405607678555377, Lidar40 : 0.05296005455958626, Lidar20 : 0.006479177584876035, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2718.436498803652, currentmeanoutputAccel : 174.91240067428782, currentmeanoutputLidar : 2683.343011380935, meanAccel100 : 176.85784552813, meanLidar100 : 2603.6532361608256
60 : 1.0, 40 : 0.0563063440309717, 20 : 0.006888570420422545, Accel60 : 0.9405613085687091, Accel40 : 0.05295956862249066, Accel20 : 0.006479122808800332, Lidar60 : 0.9405613085687091, Lidar40 : 0.05295956862249066, Lidar20 : 0.006479122808800332, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2718.436498803652, currentmeanoutputAccel : 174.90831380061508, currentmeanoutputLidar : 2683.3438370517683, meanAccel100 : 176.85784552813, meanLidar100 : 2605.146254665545
60 : 1.0, 40 : 0.05630619642342007, 20 : 0.006888553698018425, Accel60 : 0.940561453944143, Accel40 : 0.05295943797407649, Accel20 : 0.006479108081780513, Lidar60 : 0.940561453944143, Lidar40 : 0.05295943797407649, Lidar20 : 0.006479108081780513, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2718.436498803652, currentmeanoutputAccel : 174.9042271192477, currentmeanoutputLidar : 2683.34466268375, meanAccel100 : 174.05668013333147, meanLidar100 : 2606.8184353908305
60 : 1.0, 40 : 0.05630615673786563, 20 : 0.00688854920205715, Accel60 : 0.9405614930295809, Accel40 : 0.0529594028481245, Accel20 : 0.006479104122294602, Lidar60 : 0.9405614930295809, Lidar40 : 0.0529594028481245, Lidar20 : 0.006479104122294602, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2700.520276747019, currentmeanoutputAccel : 174.9001406301721, currentmeanoutputLidar : 2683.345066768306, meanAccel100 : 173.1124411866707, meanLidar100 : 2608.610057596494
60 : 1.0, 40 : 0.05630614606806373, 20 : 0.0068885479932793954, Accel60 : 0.9405615035380369, Accel40 : 0.052959393404210346, Accel20 : 0.0064791030577527955, Lidar60 : 0.9405615035380369, Lidar40 : 0.052959393404210346, Lidar20 : 0.0064791030577527955, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2682.604054690387, currentmeanoutputAccel : 174.89605433337476, currentmeanoutputLidar : 2683.345049335189, meanAccel100 : 172.47261641183584, meanLidar100 : 2609.864193140458
60 : 1.0, 40 : 0.05630614319939586, 20 : 0.006888547668289117, Accel60 : 0.9405615063633256, Accel40 : 0.05295939086513289, Accel20 : 0.006479102771541585, Lidar60 : 0.9405615063633256, Lidar40 : 0.05295939086513289, Lidar20 : 0.006479102771541585, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2688.576128709264, currentmeanoutputAccel : 174.89196822884205, currentmeanoutputLidar : 2683.34517239914, meanAccel100 : 172.47261641183584, meanLidar100 : 2611.3572116451774
60 : 1.0, 40 : 0.05630614242812988, 20 : 0.006888547580912691, Accel60 : 0.9405615071229286, Accel40 : 0.052959390182480116, Accel20 : 0.006479102694591245, Lidar60 : 0.9405615071229286, Lidar40 : 0.052959390182480116, Lidar20 : 0.006479102694591245, currentmodeloutputAccel : 330.03081593374674, currentmodeloutputLidar : 2700.520276747019, currentmeanoutputAccel : 174.89561786767956, currentmeanoutputLidar : 2683.345576443187, meanAccel100 : 175.76084448155578, meanLidar100 : 2613.2682753312183
60 : 1.0, 40 : 0.056306142220768386, 20 : 0.006888547557420786, Accel60 : 0.9405615073271544, Accel40 : 0.05295938999894304, Accel20 : 0.006479102673902482, Lidar60 : 0.9405615073271544, Lidar40 : 0.05295938999894304, Lidar20 : 0.006479102673902482, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2700.520276747019, currentmeanoutputAccel : 174.89153196566104, currentmeanoutputLidar : 2683.345980468224, meanAccel100 : 175.76084448155578, meanLidar100 : 2615.1793390172593
60 : 1.0, 40 : 0.056306142165017475, 20 : 0.006888547551104788, Accel60 : 0.9405615073820625, Accel40 : 0.05295938994959754, Accel20 : 0.006479102668340134, Lidar60 : 0.9405615073820625, Lidar40 : 0.05295938994959754, Lidar20 : 0.006479102668340134, currentmodeloutputAccel : 165.64716314777806, currentmodeloutputLidar : 2694.548202728142, currentmeanoutputAccel : 174.89131450226847, currentmeanoutputLidar : 2683.3462439879195, meanAccel100 : 177.40523602341602, meanLidar100 : 2617.030681963111
60 : 1.0, 40 : 0.05630614215002836, 20 : 0.006888547549406676, Accel60 : 0.9405615073968249, Accel40 : 0.05295938993633057, Accel20 : 0.006479102666844647, Lidar60 : 0.9405615073968249, Lidar40 : 0.05295938993633057, Lidar20 : 0.006479102666844647, currentmodeloutputAccel : 238.70656438598635, currentmodeloutputLidar : 2694.548202728142, currentmeanoutputAccel : 174.89281564902777, currentmeanoutputLidar : 2683.346507495217, meanAccel100 : 177.8922986983374, meanLidar100 : 2618.941745649152
