60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 415.2667840449898, currentmodeloutputLidar : 2640.7995365582437, currentmeanoutputAccel : 171.4559154886875, currentmeanoutputLidar : 2678.880789717529, meanAccel100 : 238.6273660896026, meanLidar100 : 2642.3522758031518
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2640.7995365582437, currentmeanoutputAccel : 171.4502409367734, currentmeanoutputLidar : 2678.879520427043, meanAccel100 : 238.6273660896026, meanLidar100 : 2642.5314380237182
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 418.3109257632485, currentmodeloutputLidar : 2640.7995365582437, currentmeanoutputAccel : 171.45846880348094, currentmeanoutputLidar : 2678.878251221168, meanAccel100 : 241.64106639067867, meanLidar100 : 2642.8897624648507
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 494.41446871971544, currentmodeloutputLidar : 2616.911240482734, currentmeanoutputAccel : 171.4692325683095, currentmeanoutputLidar : 2678.8761859295155, meanAccel100 : 246.5731309882583, meanLidar100 : 2642.8897624648507
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 159.5588797112607, currentmodeloutputLidar : 2604.9670924449783, currentmeanoutputAccel : 171.46883562270523, currentmeanoutputLidar : 2678.8737227036036, meanAccel100 : 248.15663969575337, meanLidar100 : 2642.591158763907
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 278.28040672334924, currentmodeloutputLidar : 2610.939166463856, currentmeanoutputAccel : 171.47239529647385, currentmeanoutputLidar : 2678.8714586712017, meanAccel100 : 248.00443260984045, meanLidar100 : 2642.4717172835294
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2622.8833145016106, currentmeanoutputAccel : 171.46672114089898, currentmeanoutputLidar : 2678.8695928350917, meanAccel100 : 246.0860683133369, meanLidar100 : 2642.591158763907
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 326.98667421548805, currentmodeloutputLidar : 2628.8553885204888, currentmeanoutputAccel : 171.47190375730378, currentmeanoutputLidar : 2678.8679261394, meanAccel100 : 243.16369226380857, meanLidar100 : 2642.8300417246624
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 37.79321098091354, currentmodeloutputLidar : 2628.8553885204888, currentmeanoutputAccel : 171.46744913726388, currentmeanoutputLidar : 2678.866259554788, meanAccel100 : 237.86688567403849, meanLidar100 : 2642.9494832050395
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 299.58939875115993, currentmodeloutputLidar : 2610.939166463856, currentmeanoutputAccel : 171.47171844581482, currentmeanoutputLidar : 2678.8639960728456, meanAccel100 : 240.85069957193255, meanLidar100 : 2642.8897624648507
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2616.911240482734, currentmeanoutputAccel : 171.46604506907016, currentmeanoutputLidar : 2678.8619317379153, meanAccel100 : 240.85069957193255, meanLidar100 : 2642.8300417246624
