60 : 1.0, 40 : 0.056306142144548696, 20 : 0.006888547548785888, Accel60 : 0.9405615074022218, Accel40 : 0.05295938993148049, Accel20 : 0.006479102666297935, Lidar60 : 0.9405615074022218, Lidar40 : 0.05295938993148049, Lidar20 : 0.006479102666297935, currentmodeloutputAccel : 211.30928892165824, currentmodeloutputLidar : 2676.631980671509, currentmeanoutputAccel : 183.86176151323906, currentmeanoutputLidar : 2710.748677616361, meanAccel100 : 161.55413789529734, meanLidar100 : 2671.316834794708
60 : 1.0, 40 : 0.05630614214452515, 20 : 0.00688854754878322, Accel60 : 0.940561507402245, Accel40 : 0.052959389931459655, Accel20 : 0.006479102666295585, Lidar60 : 0.940561507402245, Lidar40 : 0.052959389931459655, Lidar20 : 0.006479102666295585, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2652.743684595999, currentmeanoutputAccel : 183.83741417218982, currentmeanoutputLidar : 2710.740945679142, meanAccel100 : 158.53988258022068, meanLidar100 : 2670.540465172254
60 : 1.0, 40 : 0.056306142144518824, 20 : 0.006888547548782503, Accel60 : 0.940561507402251, Accel40 : 0.052959389931454035, Accel20 : 0.006479102666294952, Lidar60 : 0.940561507402251, Lidar40 : 0.052959389931454035, Lidar20 : 0.006479102666294952, currentmodeloutputAccel : 241.75070610424504, currentmodeloutputLidar : 2652.743684595999, currentmeanoutputAccel : 183.84513285697352, currentmeanoutputLidar : 2710.733215802948, meanAccel100 : 160.7925474517321, meanLidar100 : 2669.823816289989
60 : 1.0, 40 : 0.05630614214451711, 20 : 0.0068885475487823105, Accel60 : 0.9405615074022526, Accel40 : 0.05295938993145252, Accel20 : 0.006479102666294782, Lidar60 : 0.9405615074022526, Lidar40 : 0.05295938993145252, Lidar20 : 0.006479102666294782, currentmodeloutputAccel : 89.54362019131109, currentmodeloutputLidar : 2628.8553885204888, currentmeanoutputAccel : 183.8325660242622, currentmeanoutputLidar : 2710.7223045786304, meanAccel100 : 157.93105423656894, meanLidar100 : 2668.928005187157
60 : 1.0, 40 : 0.05630614214451665, 20 : 0.006888547548782257, Accel60 : 0.9405615074022532, Accel40 : 0.05295938993145212, Accel20 : 0.006479102666294736, Lidar60 : 0.9405615074022532, Lidar40 : 0.05295938993145212, Lidar20 : 0.006479102666294736, currentmodeloutputAccel : 223.48585579469292, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 183.83784960717634, currentmeanoutputLidar : 2710.730494166957, meanAccel100 : 159.75753926752415, meanLidar100 : 2669.226608888101
60 : 1.0, 40 : 0.05630614214451653, 20 : 0.006888547548782242, Accel60 : 0.9405615074022532, Accel40 : 0.052959389931452, Accel20 : 0.006479102666294722, Lidar60 : 0.9405615074022532, Lidar40 : 0.052959389931452, Lidar20 : 0.006479102666294722, currentmodeloutputAccel : 205.2210054851409, currentmodeloutputLidar : 2724.40857282253, currentmeanoutputAccel : 183.84069841558002, currentmeanoutputLidar : 2710.7323164529494, meanAccel100 : 160.15327769089777, meanLidar100 : 2669.1668881479122
60 : 1.0, 40 : 0.0563061421445165, 20 : 0.006888547548782239, Accel60 : 0.9405615074022532, Accel40 : 0.052959389931451974, Accel20 : 0.0064791026662947195, Lidar60 : 0.9405615074022532, Lidar40 : 0.052959389931451974, Lidar20 : 0.0064791026662947195, currentmodeloutputAccel : 135.20574596519126, currentmodeloutputLidar : 2610.939166463856, currentmeanoutputAccel : 183.83421980195934, currentmeanoutputLidar : 2710.7190231067407, meanAccel100 : 160.0923948565326, meanLidar100 : 2668.0321940843255
60 : 1.0, 40 : 0.05630614214451649, 20 : 0.00688854754878224, Accel60 : 0.9405615074022533, Accel40 : 0.052959389931451974, Accel20 : 0.006479102666294721, Lidar60 : 0.9405615074022533, Lidar40 : 0.052959389931451974, Lidar20 : 0.006479102666294721, currentmodeloutputAccel : 256.9714146955384, currentmodeloutputLidar : 2610.939166463856, currentmeanoutputAccel : 183.84396103729412, currentmeanoutputLidar : 2710.705733301647, meanAccel100 : 159.3922422613331, meanLidar100 : 2667.1961037216824
60 : 1.0, 40 : 0.05630614214451649, 20 : 0.00688854754878224, Accel60 : 0.9405615074022533, Accel40 : 0.052959389931451974, Accel20 : 0.006479102666294721, Lidar60 : 0.9405615074022533, Lidar40 : 0.052959389931451974, Lidar20 : 0.006479102666294721, currentmodeloutputAccel : 235.6624226677276, currentmodeloutputLidar : 2610.939166463856, currentmeanoutputAccel : 183.85086188449486, currentmeanoutputLidar : 2710.6924470362537, meanAccel100 : 159.27047659260276, meanLidar100 : 2666.1808511384734
60 : 1.0, 40 : 0.05630614214451649, 20 : 0.00688854754878224, Accel60 : 0.9405615074022533, Accel40 : 0.052959389931451974, Accel20 : 0.006479102666294721, Lidar60 : 0.9405615074022533, Lidar40 : 0.052959389931451974, Lidar20 : 0.006479102666294721, currentmodeloutputAccel : 34.749069262654864, currentmodeloutputLidar : 2610.939166463856, currentmeanoutputAccel : 183.8310081171684, currentmeanoutputLidar : 2710.679164309147, meanAccel100 : 159.42268367851568, meanLidar100 : 2665.1655985552643
60 : 1.0, 40 : 0.05630614214451649, 20 : 0.00688854754878224, Accel60 : 0.9405615074022533, Accel40 : 0.052959389931451974, Accel20 : 0.006479102666294721, Lidar60 : 0.9405615074022533, Lidar40 : 0.052959389931451974, Lidar20 : 0.006479102666294721, currentmodeloutputAccel : 220.4417140764343, currentmodeloutputLidar : 2634.827462539366, currentmeanoutputAccel : 183.8358823956878, currentmeanoutputLidar : 2710.669065560409, meanAccel100 : 160.57945753145398, meanLidar100 : 2664.5683911533765
