60 : 1.0, 40 : 0.05634761088990268, 20 : 0.006893245641887687, Accel60 : 0.9405206674073106, Accel40 : 0.052996092600978706, Accel20 : 0.006483239991710742, Lidar60 : 0.9405206674073106, Lidar40 : 0.052996092600978706, Lidar20 : 0.006483239991710742, currentmodeloutputAccel : 171.73544658429537, currentmodeloutputLidar : 2748.29686889804, currentmeanoutputAccel : 146.63619839466702, currentmeanoutputLidar : 2740.493295170064, meanAccel100 : 169.923862578507, meanLidar100 : 2754.0300599561624
60 : 1.0, 40 : 0.056317291216152726, 20 : 0.006889810629813312, Accel60 : 0.9405505270457427, Accel40 : 0.052969257935141026, Accel20 : 0.006480215019116271, Lidar60 : 0.9405505270457427, Lidar40 : 0.052969257935141026, Lidar20 : 0.006480215019116271, currentmodeloutputAccel : 144.3381711199673, currentmodeloutputLidar : 2760.241016935794, currentmeanoutputAccel : 146.63527991853806, currentmeanoutputLidar : 2740.5011879445506, meanAccel100 : 168.00605329600404, meanLidar100 : 2754.0897806963508
60 : 1.0, 40 : 0.05630913965675236, 20 : 0.006888887136215844, Accel60 : 0.9405585552264437, Accel40 : 0.05296204304159905, Accel20 : 0.006479401731957208, Lidar60 : 0.9405585552264437, Lidar40 : 0.05296204304159905, Lidar20 : 0.006479401731957208, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 146.5771787315797, currentmeanoutputLidar : 2740.5138463452813, meanAccel100 : 168.00605329600404, meanLidar100 : 2754.4481051374837
60 : 1.0, 40 : 0.05630694805059321, 20 : 0.006888638849597458, Accel60 : 0.9405607136835086, Accel40 : 0.05296010324380619, Accel20 : 0.006479183072685329, Lidar60 : 0.9405607136835086, Lidar40 : 0.05296010324380619, Lidar20 : 0.006479183072685329, currentmodeloutputAccel : 150.42645455648466, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 146.57871598230847, currentmeanoutputLidar : 2740.526494635468, meanAccel100 : 166.9710451117961, meanLidar100 : 2754.5675466178614
60 : 1.0, 40 : 0.056306358819226236, 20 : 0.006888572095778299, Accel60 : 0.9405612940040845, Accel40 : 0.05295958171166972, Accel20 : 0.006479124284245665, Lidar60 : 0.9405612940040845, Lidar40 : 0.05295958171166972, Lidar20 : 0.006479124284245665, currentmodeloutputAccel : 256.9714146955384, currentmodeloutputLidar : 2766.2130909546727, currentmeanoutputAccel : 146.62278492391056, currentmeanoutputLidar : 2740.536748765735, meanAccel100 : 168.40179171937766, meanLidar100 : 2754.5675466178614
60 : 1.0, 40 : 0.056306200399368726, 20 : 0.006888554148452127, Accel60 : 0.9405614500283179, Accel40 : 0.052959441493215305, Accel20 : 0.0064791084784667176, Lidar60 : 0.9405614500283179, Lidar40 : 0.052959441493215305, Lidar20 : 0.0064791084784667176, currentmodeloutputAccel : 302.6335404694186, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 146.68503981439162, currentmeanoutputLidar : 2740.5517609326253, meanAccel100 : 171.41604703445432, meanLidar100 : 2754.6869880982385
60 : 1.0, 40 : 0.05630615780683353, 20 : 0.006888549323160113, Accel60 : 0.9405614919767776, Accel40 : 0.05295940379427523, Accel20 : 0.006479104228947098, Lidar60 : 0.9405614919767776, Lidar40 : 0.05295940379427523, Lidar20 : 0.006479104228947098, currentmodeloutputAccel : 147.382312838226, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 146.6853179448359, currentmeanoutputLidar : 2740.5667611233157, meanAccel100 : 171.53781270318467, meanLidar100 : 2754.7467088384274
60 : 1.0, 40 : 0.056306146355464916, 20 : 0.006888548025838965, Accel60 : 0.9405615032549817, Accel40 : 0.05295939365859109, Accel20 : 0.006479103086427233, Lidar60 : 0.9405615032549817, Lidar40 : 0.05295939365859109, Lidar20 : 0.006479103086427233, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 146.62731263822383, currentmeanoutputLidar : 2740.5817493521313, meanAccel100 : 167.8538462100911, meanLidar100 : 2754.9855917991827
60 : 1.0, 40 : 0.05630614327666614, 20 : 0.006888547677043039, Accel60 : 0.9405615062872237, Accel40 : 0.052959390933525335, Accel20 : 0.006479102779250956, Lidar60 : 0.9405615062872237, Lidar40 : 0.052959390933525335, Lidar20 : 0.006479102779250956, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 146.569353569401, currentmeanoutputLidar : 2740.596725633375, meanAccel100 : 166.51386884005672, meanLidar100 : 2755.1050332795603
60 : 1.0, 40 : 0.05630614244890465, 20 : 0.0068885475832662565, Accel60 : 0.940561507102468, Accel40 : 0.05295939020086801, Accel20 : 0.0064791026966639735, Lidar60 : 0.940561507102468, Lidar40 : 0.05295939020086801, Lidar20 : 0.0064791026966639735, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 146.51144068310313, currentmeanoutputLidar : 2740.611689981327, meanAccel100 : 165.11300863565717, meanLidar100 : 2755.1050332795603
60 : 1.0, 40 : 0.05630614222635386, 20 : 0.0068885475580535635, Accel60 : 0.9405615073216533, Accel40 : 0.05295939000388678, Accel20 : 0.006479102674459754, Lidar60 : 0.9405615073216533, Lidar40 : 0.05295939000388678, Lidar20 : 0.006479102674459754, currentmodeloutputAccel : 165.64716314777806, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 146.51906144075534, currentmeanoutputLidar : 2740.626642410244, meanAccel100 : 166.7574001775174, meanLidar100 : 2755.2244747599375
