60 : 1.0, 40 : 0.5645315386796126, 20 : 0.11249784913667203, Accel60 : 0.3579953051681847, Accel40 : 0.5269932184700407, Accel20 : 0.11501147636177468, Lidar60 : 0.8345896396933159, Lidar40 : 0.1462585954587633, Lidar20 : 0.01915176484792076, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2730.380646841407, currentmeanoutputAccel : 174.14413843584936, currentmeanoutputLidar : 2681.069115579675, meanAccel100 : 183.68005306103285, meanLidar100 : 2702.0730159919276
60 : 1.0, 40 : 0.5632319284339081, 20 : 0.11173243686752365, Accel60 : 0.35893998819378853, Accel40 : 0.5266574971411216, Accel20 : 0.11440251466508979, Lidar60 : 0.8351152654175763, Lidar40 : 0.1458725460070466, Lidar20 : 0.019012188575377002, currentmodeloutputAccel : 89.54362019131109, currentmodeloutputLidar : 2718.436498803652, currentmeanoutputAccel : 174.13737147710322, currentmeanoutputLidar : 2681.0721044921065, meanAccel100 : 184.56340917332844, meanLidar100 : 2702.1924574723053
60 : 1.0, 40 : 0.5625563102768586, 20 : 0.11147868218200398, Accel60 : 0.35936103615555726, Accel40 : 0.5264185367466091, Accel20 : 0.11422042709783366, Lidar60 : 0.835357120280559, Lidar40 : 0.14567770115886317, Lidar20 : 0.018965178560577854, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2718.436498803652, currentmeanoutputAccel : 174.1235404475491, currentmeanoutputLidar : 2681.0750929264273, meanAccel100 : 184.56340917332844, meanLidar100 : 2702.1327367321164
60 : 1.0, 40 : 0.5622169672523799, 20 : 0.11138419876986659, Accel60 : 0.35955642878616134, Accel40 : 0.5262837575729649, Accel20 : 0.11415981364087383, Lidar60 : 0.8354714193083319, Lidar40 : 0.1455811749648589, Lidar20 : 0.01894740572680917, currentmodeloutputAccel : 31.70492754439618, currentmodeloutputLidar : 2730.380646841407, currentmeanoutputAccel : 174.112150603267, currentmeanoutputLidar : 2681.0790361089216, meanAccel100 : 183.83281516094635, meanLidar100 : 2702.491061173249
60 : 1.0, 40 : 0.562049241937076, 20 : 0.11134531642154094, Accel60 : 0.35964918180281263, Accel40 : 0.5262136410222081, Accel20 : 0.1141371771749792, Lidar60 : 0.8355262118364142, Lidar40 : 0.14553378295456568, Lidar20 : 0.018940005209020255, currentmodeloutputAccel : 250.88313125902104, currentmodeloutputLidar : 2694.548202728142, currentmeanoutputAccel : 174.11828982603038, currentmeanoutputLidar : 2681.08011321141, meanAccel100 : 181.91500587844337, meanLidar100 : 2702.491061173249
60 : 1.0, 40 : 0.5619669855275696, 20 : 0.11132813268336288, Accel60 : 0.35969374708177987, Accel40 : 0.5261784103534268, Accel20 : 0.11412784256479326, Lidar60 : 0.8355526731303202, Lidar40 : 0.14551061737578588, Lidar20 : 0.018936709493893897, currentmodeloutputAccel : 226.5299975129516, currentmodeloutputLidar : 2718.436498803652, currentmeanoutputAccel : 174.12248075100135, currentmeanoutputLidar : 2681.0831002884606, meanAccel100 : 184.16822576395535, meanLidar100 : 2702.729944134004
60 : 1.0, 40 : 0.5619268005362104, 20 : 0.11132019614710573, Accel60 : 0.35971529412435754, Accel40 : 0.5261609938960594, Accel20 : 0.11412371197958306, Lidar60 : 0.8355655006204521, Lidar40 : 0.14549931883727024, Lidar20 : 0.01893518054227757, currentmodeloutputAccel : 378.7370834258856, currentmodeloutputLidar : 2658.7157586148764, currentmeanoutputAccel : 174.13884075761163, currentmeanoutputLidar : 2681.0813119026225, meanAccel100 : 183.8029287577643, meanLidar100 : 2702.43134043306
60 : 1.0, 40 : 0.5619072066618342, 20 : 0.11131643822628946, Accel60 : 0.3597257454321319, Accel40 : 0.5261524517240823, Accel20 : 0.114121802843786, Lidar60 : 0.8355717308557589, Lidar40 : 0.14549381430678643, Lidar20 : 0.018934454837454692, currentmodeloutputAccel : 253.92727297727976, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 174.14521974963432, currentmeanoutputLidar : 2681.0800012630907, meanAccel100 : 186.33012139791958, meanLidar100 : 2702.1327367321164
60 : 1.0, 40 : 0.5618976620913373, 20 : 0.11131463503021467, Accel60 : 0.35973082305026954, Accel40 : 0.5261482784228559, Accel20 : 0.11412089852687458, Lidar60 : 0.8355747597742322, Lidar40 : 0.14549113405095496, Lidar20 : 0.018934106174812875, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2700.520276747019, currentmeanoutputAccel : 174.13139472678773, currentmeanoutputLidar : 2681.081555366175, meanAccel100 : 181.64158813780065, meanLidar100 : 2702.252178212494
60 : 1.0, 40 : 0.17411915705386513, 20 : 0.022659736902275292, Accel60 : 0.8355762330453064, Accel40 : 0.1454898293520927, Accel20 : 0.018933937602600908, Lidar60 : 0.8355762330453064, Lidar40 : 0.1454898293520927, Lidar20 : 0.018933937602600908, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2706.492350765897, currentmeanoutputAccel : 174.1175719141766, currentmeanoutputLidar : 2681.083586604816, meanAccel100 : 178.29247723371554, meanLidar100 : 2702.3716196928713
60 : 1.0, 40 : 0.08687167422139351, 20 : 0.010492918847173821, Accel60 : 0.9112741620391578, Accel40 : 0.07916391213103907, Accel20 : 0.00956192582980321, Lidar60 : 0.9112741620391578, Lidar40 : 0.07916391213103907, Lidar20 : 0.00956192582980321, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2664.687832633754, currentmeanoutputAccel : 174.103751311271, currentmeanoutputLidar : 2681.082276097745, meanAccel100 : 178.29247723371554, meanLidar100 : 2702.0730159919276
60 : 1.0, 40 : 0.0644456046574512, 20 : 0.007819193562103872, Accel60 : 0.9326054549775882, Accel40 : 0.06010232245286805, Accel20 : 0.007292222569543711, Lidar60 : 0.9326054549775882, Lidar40 : 0.06010232245286805, Lidar20 : 0.007292222569543711, currentmodeloutputAccel : 56.05806129046562, currentmodeloutputLidar : 2694.548202728142, currentmeanoutputAccel : 174.0943167132834, currentmeanoutputLidar : 2681.0833523386837, meanAccel100 : 175.70495677319568, meanLidar100 : 2702.013295251739
60 : 1.0, 40 : 0.05848879620485203, 20 : 0.007136337432865798, Accel60 : 0.9384163046026385, Accel40 : 0.054886839995214064, Accel20 : 0.006696855402147402, Lidar60 : 0.9384163046026385, Lidar40 : 0.054886839995214064, Lidar20 : 0.006696855402147402, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2700.520276747019, currentmeanoutputAccel : 174.0805001778601, currentmeanoutputLidar : 2681.0849056771644, meanAccel100 : 175.15645624990856, meanLidar100 : 2702.013295251739
60 : 1.0, 40 : 0.056892548755916726, 20 : 0.006955012834923196, Accel60 : 0.939984294840734, Accel40 : 0.05347810232402246, Accel20 : 0.006537602835243534, Lidar60 : 0.939984294840734, Lidar40 : 0.05347810232402246, Lidar20 : 0.006537602835243534, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2682.604054690387, currentmeanoutputAccel : 174.06668585060933, currentmeanoutputLidar : 2681.085027073122, meanAccel100 : 174.15133446888262, meanLidar100 : 2702.0730159919276
60 : 1.0, 40 : 0.05646377191484823, 20 : 0.006906407282835152, Accel60 : 0.9404062851889488, Accel40 : 0.05309888599419852, Accel20 : 0.006494828816852907, Lidar60 : 0.9404062851889488, Lidar40 : 0.05309888599419852, Lidar20 : 0.006494828816852907, currentmodeloutputAccel : 214.3534306399169, currentmodeloutputLidar : 2682.604054690387, currentmeanoutputAccel : 174.06990492730046, currentmeanoutputLidar : 2681.0851484496793, meanAccel100 : 176.28278868566426, meanLidar100 : 2701.95357451155
60 : 1.0, 40 : 0.05634852001739994, 20 : 0.006893348638474043, Accel60 : 0.9405197721043256, Accel40 : 0.05299689720518102, Accel20 : 0.00648333069049327, Lidar60 : 0.9405197721043256, Lidar40 : 0.05299689720518102, Lidar20 : 0.00648333069049327, currentmodeloutputAccel : 330.03081593374674, currentmodeloutputLidar : 2694.548202728142, currentmeanoutputAccel : 174.08236585019966, currentmeanoutputLidar : 2681.086224117167, meanAccel100 : 179.54002032420104, meanLidar100 : 2701.95357451155
