60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 28.660785826137502, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 192.05134529715062, currentmeanoutputLidar : 2771.283945187036, meanAccel100 : 210.10653325952157, meanLidar100 : 2762.868729504101
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 375.6929417076269, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 192.0618379035048, currentmeanoutputLidar : 2771.2839966794245, meanAccel100 : 208.85843515503552, meanLidar100 : 2763.0478917246674
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 299.58939875115993, currentmodeloutputLidar : 2760.241016935794, currentmeanoutputAccel : 192.06798128240254, currentmeanoutputLidar : 2771.283365760168, meanAccel100 : 210.22829892825192, meanLidar100 : 2763.0478917246674
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 256.9714146955384, currentmodeloutputLidar : 2760.241016935794, currentmeanoutputAccel : 192.07168920250157, currentmeanoutputLidar : 2771.2827349130007, meanAccel100 : 210.5022716828952, meanLidar100 : 2763.1673332050445
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 89.54362019131109, currentmodeloutputLidar : 2766.2130909546727, currentmeanoutputAccel : 192.06583212915046, currentmeanoutputLidar : 2771.282445301806, meanAccel100 : 207.0319501240803, meanLidar100 : 2763.286774685422
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 439.6199177910592, currentmodeloutputLidar : 2754.2689429169172, currentmeanoutputAccel : 192.07997322852563, currentmeanoutputLidar : 2771.2814734348813, meanAccel100 : 211.41606921237337, meanLidar100 : 2763.346495425611
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2754.2689429169172, currentmeanoutputAccel : 192.0690706201823, currentmeanoutputLidar : 2771.2805016789825, meanAccel100 : 211.29374852964247, meanLidar100 : 2763.286774685422
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 351.3398079615575, currentmodeloutputLidar : 2736.352720860285, currentmeanoutputAccel : 192.07816764653262, currentmeanoutputLidar : 2771.278506717775, meanAccel100 : 207.45812996463653, meanLidar100 : 2762.9284502442897
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 272.1921232868318, currentmodeloutputLidar : 2748.29686889804, currentmeanoutputAccel : 192.08274323369582, currentmeanoutputLidar : 2771.2771941563597, meanAccel100 : 209.68035341896535, meanLidar100 : 2762.868729504101
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2742.3247948791623, currentmeanoutputAccel : 192.07184233510804, currentmeanoutputLidar : 2771.2755406783886, meanAccel100 : 206.7269809382539, meanLidar100 : 2762.6298465433456
60 : 0.11353137007387458, 40 : 0.6920820808105145, 20 : 1.0, Accel60 : 0.01965833275893484, Accel40 : 0.18087690932882017, Accel20 : 0.7994647579122449, Lidar60 : 0.10609546024506271, Lidar40 : 0.5857125071063896, Lidar20 : 0.3081920326485478, currentmodeloutputAccel : 561.3855865214063, currentmodeloutputLidar : 2742.3247948791623, currentmeanoutputAccel : 192.0929327208191, currentmeanoutputLidar : 2771.2738873892677, meanAccel100 : 212.17599461393692, meanLidar100 : 2762.4506843227796
