60 : 0.22478961931816369, 40 : 0.644860672925916, 20 : 1.0, Accel60 : 0.20045195722935916, Accel40 : 0.5176250790659754, Accel20 : 0.28192296370466535, Lidar60 : 0.0400097165399703, Lidar40 : 0.17219448302112583, Lidar20 : 0.7877958004389038, currentmodeloutputAccel : 582.6945785492171, currentmodeloutputLidar : 2784.1293130113045, currentmeanoutputAccel : 187.81206372039767, currentmeanoutputLidar : 2716.799390626118, meanAccel100 : 180.02486294312018, meanLidar100 : 2781.621041923376
60 : 0.6841398541406201, 40 : 0.5395368881054667, 20 : 1.0, Accel60 : 0.5911997495400804, Accel40 : 0.3088390284211553, Accel20 : 0.09996122203876436, Lidar60 : 0.02412336927761744, Lidar40 : 0.1764265480497237, Lidar20 : 0.7994500826726588, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 187.80791714791738, currentmeanoutputLidar : 2716.8006213664044, meanAccel100 : 179.96342509475446, meanLidar100 : 2781.979366364509
60 : 0.9004617129150921, 40 : 0.43196520080714806, 20 : 1.0, Accel60 : 0.729064644917614, Accel40 : 0.2027520871469026, Accel20 : 0.06818326793548345, Lidar60 : 0.04305962411517305, Lidar40 : 0.16764768681024972, Lidar20 : 0.7892926890745772, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 187.8037707597169, currentmeanoutputLidar : 2716.801852051994, meanAccel100 : 179.96342509475446, meanLidar100 : 2782.3376908056416
60 : 0.9712107613125079, 40 : 0.37983281333035085, 20 : 1.0, Accel60 : 0.7739899019921117, Accel40 : 0.1661876611564485, Accel20 : 0.059822436851439856, Lidar60 : 0.052205555878159546, Lidar40 : 0.15693081901723382, Lidar20 : 0.7908636251046067, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 187.79962455578396, currentmeanoutputLidar : 2716.803082682892, meanAccel100 : 177.16225969995588, meanLidar100 : 2782.576573766397
60 : 0.306307311868361, 40 : 0.5582115677131508, 20 : 1.0, Accel60 : 0.2731566146421062, Accel40 : 0.44748945550441327, Accel20 : 0.2793539298534805, Lidar60 : 0.05540783726316087, Lidar40 : 0.15128331512952142, Lidar20 : 0.7933088476073177, currentmodeloutputAccel : 558.3414448031476, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 187.8078579036397, currentmeanoutputLidar : 2716.804445957113, meanAccel100 : 182.73359405836985, meanLidar100 : 2782.8751774673406
60 : 0.15593346050006318, 40 : 0.6355924361163385, 20 : 1.0, Accel60 : 0.14688968879856285, Accel40 : 0.542265568228522, Accel20 : 0.3108447429729152, Lidar60 : 0.02718924669946124, Lidar40 : 0.16728871431549464, Lidar20 : 0.805522038985044, currentmodeloutputAccel : 512.6793190292674, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 187.81507630698871, currentmeanoutputLidar : 2716.8058091707517, meanAccel100 : 181.54637878824894, meanLidar100 : 2783.054339687907
60 : 0.1216832396387981, 40 : 0.6691835220756576, 20 : 1.0, Accel60 : 0.11482147185270815, Accel40 : 0.5722884436663377, Accel20 : 0.3128900844809542, Lidar60 : 0.021071652348566013, Lidar40 : 0.17504076739683064, Lidar20 : 0.8038875802546034, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 187.8109301282311, currentmeanoutputLidar : 2716.807039631698, meanAccel100 : 181.54637878824894, meanLidar100 : 2783.054339687907
60 : 0.6139041644816269, 40 : 0.5761634110277868, 20 : 1.0, Accel60 : 0.5407942407223572, Accel40 : 0.34766874277229665, Accel20 : 0.11153701650534624, Lidar60 : 0.01983153297216607, Lidar40 : 0.17849165288925747, Lidar20 : 0.8016768141385765, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2784.1293130113045, currentmeanoutputAccel : 187.8067841337153, currentmeanoutputLidar : 2716.8085354163, meanAccel100 : 177.28402536868623, meanLidar100 : 2783.1737811682847
60 : 0.22568589464189548, 40 : 0.6411138614687316, 20 : 1.0, Accel60 : 0.20162049709630603, Accel40 : 0.5156412273931957, Accel20 : 0.2827382755104982, Lidar60 : 0.04016857953406532, Lidar40 : 0.17121750972647948, Lidar20 : 0.7886139107394552, currentmodeloutputAccel : 698.3719638430468, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 187.8181277578729, currentmeanoutputLidar : 2716.8097657619987, meanAccel100 : 183.46363305675135, meanLidar100 : 2783.1737811682847
60 : 0.13867086887407098, 40 : 0.6704141761252617, 20 : 1.0, Accel60 : 0.12916562483581984, Accel40 : 0.5651362840546394, Accel20 : 0.30569809110954077, Lidar60 : 0.024139350248004527, Lidar40 : 0.17602751913793957, Lidar20 : 0.7998331306140559, currentmodeloutputAccel : 266.1038398503145, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 187.81986705385364, currentmeanoutputLidar : 2716.8111287362985, meanAccel100 : 184.58996549250708, meanLidar100 : 2783.233501908473
60 : 0.11876996750502167, 40 : 0.6832483540716969, 20 : 1.0, Accel60 : 0.11123960379782388, Accel40 : 0.5796041862626388, Accel20 : 0.30915620993953735, Lidar60 : 0.02057921966574787, Lidar40 : 0.17871036125413972, Lidar20 : 0.8007104190801125, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 187.8157211371201, currentmeanoutputLidar : 2716.8124916500365, meanAccel100 : 184.58996549250708, meanLidar100 : 2783.233501908473
