60 : 1.0, 40 : 0.3455347711775387, 20 : 0.999999999999975, Accel60 : 0.05684560082918883, Accel40 : 0.14731598756222275, Accel20 : 0.7958384116085884, Lidar60 : 0.7958384116086028, Lidar40 : 0.14731598756221517, Lidar20 : 0.05684560082918198, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 187.303028462766, currentmeanoutputLidar : 2714.6674359249114, meanAccel100 : 205.44178124857845, meanLidar100 : 2743.996975604448
60 : 1.0, 40 : 0.3455347711774766, 20 : 0.999999999999993, Accel60 : 0.056845600829187944, Accel40 : 0.14731598756219633, Accel20 : 0.7958384116086158, Lidar60 : 0.7958384116086198, Lidar40 : 0.14731598756219424, Lidar20 : 0.05684560082918604, currentmodeloutputAccel : 540.0765944935956, currentmodeloutputLidar : 2813.989683105693, currentmeanoutputAccel : 187.31132862666487, currentmeanoutputLidar : 2714.6697728089916, meanAccel100 : 208.1206259606461, meanLidar100 : 2744.474741525958
60 : 1.0, 40 : 0.34553477117745585, 20 : 0.9999999999999979, Accel60 : 0.056845600829187784, Accel40 : 0.1473159875621877, Accel20 : 0.7958384116086245, Lidar60 : 0.7958384116086257, Lidar40 : 0.1473159875621871, Lidar20 : 0.05684560082918724, currentmodeloutputAccel : 165.64716314777806, currentmodeloutputLidar : 2808.017609086815, currentmeanoutputAccel : 187.31081891757427, currentmeanoutputLidar : 2714.671969073638, meanAccel100 : 207.42047336544658, meanLidar100 : 2744.952507447468
60 : 1.0, 40 : 0.34553477117744874, 20 : 0.9999999999999992, Accel60 : 0.05684560082918777, Accel40 : 0.14731598756218484, Accel20 : 0.7958384116086273, Lidar60 : 0.7958384116086278, Lidar40 : 0.14731598756218464, Lidar20 : 0.0568456008291876, currentmodeloutputAccel : 217.3975723581756, currentmodeloutputLidar : 2802.045535067937, currentmeanoutputAccel : 187.3115267745628, currentmeanoutputLidar : 2714.6740247287767, meanAccel100 : 209.58236899941082, meanLidar100 : 2745.37055262879
60 : 1.0, 40 : 0.3455347711774464, 20 : 0.9999999999999999, Accel60 : 0.056845600829187784, Accel40 : 0.1473159875621839, Accel20 : 0.7958384116086283, Lidar60 : 0.7958384116086283, Lidar40 : 0.14731598756218378, Lidar20 : 0.05684560082918771, currentmodeloutputAccel : 597.9152871405105, currentmodeloutputLidar : 2802.045535067937, currentmeanoutputAccel : 187.3211869030269, currentmeanoutputLidar : 2714.6760802871895, meanAccel100 : 213.60063606751228, meanLidar100 : 2745.9677600306773
60 : 1.0, 40 : 0.3455347711774456, 20 : 1.0, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218356, Accel20 : 0.7958384116086287, Lidar60 : 0.7958384116086287, Lidar40 : 0.1473159875621835, Lidar20 : 0.05684560082918775, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2790.101387030183, currentmeanoutputAccel : 187.31680838757163, currentmeanoutputLidar : 2714.677854749777, meanAccel100 : 213.60063606751228, meanLidar100 : 2746.445525952188
60 : 0.9999999999999999, 40 : 0.3455347711774453, 20 : 1.0, Accel60 : 0.056845600829187784, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086287, Lidar40 : 0.14731598756218342, Lidar20 : 0.05684560082918776, currentmodeloutputAccel : 448.75234294583515, currentmodeloutputLidar : 2790.101387030183, currentmeanoutputAccel : 187.32295879890526, currentmeanoutputLidar : 2714.679629128874, meanAccel100 : 210.70870143516652, meanLidar100 : 2746.8038503933203
60 : 1.0, 40 : 0.3455347711774452, 20 : 1.0, Accel60 : 0.05684560082918777, Accel40 : 0.14731598756218336, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086288, Lidar40 : 0.1473159875621834, Lidar20 : 0.056845600829187784, currentmodeloutputAccel : 323.94253249722937, currentmodeloutputLidar : 2790.101387030183, currentmeanoutputAccel : 187.32617277212674, currentmeanoutputLidar : 2714.6814034244862, meanAccel100 : 206.32513736087404, meanLidar100 : 2747.2218955746416
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918777, Accel40 : 0.14731598756218336, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.056845600829187784, currentmodeloutputAccel : 101.7201870643458, currentmodeloutputLidar : 2790.101387030183, currentmeanoutputAccel : 187.32415894009802, currentmeanoutputLidar : 2714.6831776366203, meanAccel100 : 207.33025914189997, meanLidar100 : 2747.460778535397
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2784.1293130113045, currentmeanoutputAccel : 187.31978076672758, currentmeanoutputLidar : 2714.6848112789485, meanAccel100 : 200.69347518209548, meanLidar100 : 2747.7593822363406
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 187.3154027993355, currentmeanoutputLidar : 2714.6863043613907, meanAccel100 : 200.69347518209548, meanLidar100 : 2748.0579859372847
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 296.5452570329013, currentmodeloutputLidar : 2796.07346104906, currentmeanoutputAccel : 187.31797218807827, currentmeanoutputLidar : 2714.688218812762, meanAccel100 : 200.32817817590444, meanLidar100 : 2748.535751858795
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 199.13272204862352, currentmodeloutputLidar : 2813.989683105693, currentmeanoutputAccel : 187.31825009718514, currentmeanoutputLidar : 2714.690554603327, meanAccel100 : 198.83654873395767, meanLidar100 : 2749.1926800008714
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 187.31387247472819, currentmeanoutputLidar : 2714.6919069722026, meanAccel100 : 198.83654873395767, meanLidar100 : 2749.4315629616262
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2784.1293130113045, currentmeanoutputAccel : 187.3094950582043, currentmeanoutputLidar : 2714.6935402170816, meanAccel100 : 194.939492320586, meanLidar100 : 2749.7301666625704
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.05684560082918779, Accel40 : 0.14731598756218342, Accel20 : 0.7958384116086288, Lidar60 : 0.7958384116086289, Lidar40 : 0.1473159875621834, Lidar20 : 0.05684560082918777, currentmodeloutputAccel : 74.32291160001769, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 187.30683755083157, currentmeanoutputLidar : 2714.695032918624, meanAccel100 : 190.3428383260154, meanLidar100 : 2749.969049623325
