60 : 1.0, 40 : 0.3455347711774475, 20 : 1.0, Accel60 : 0.7958384116086281, Accel40 : 0.14731598756218425, Accel20 : 0.05684560082918772, Lidar60 : 0.05684560082918772, Lidar40 : 0.14731598756218425, Lidar20 : 0.7958384116086281, currentmodeloutputAccel : 604.0035705770279, currentmodeloutputLidar : 2802.045535067937, currentmeanoutputAccel : 163.1448935633512, currentmeanoutputLidar : 2655.0976407785715, meanAccel100 : 177.16947488196323, meanLidar100 : 2825.3963444817487
60 : 1.0, 40 : 0.3455347711774459, 20 : 1.0, Accel60 : 0.7958384116086286, Accel40 : 0.14731598756218364, Accel20 : 0.056845600829187756, Lidar60 : 0.056845600829187756, Lidar40 : 0.14731598756218364, Lidar20 : 0.7958384116086286, currentmodeloutputAccel : 320.8983907789707, currentmodeloutputLidar : 2819.9617571245703, currentmeanoutputAccel : 163.1606657586337, currentmeanoutputLidar : 2655.114123893583, meanAccel100 : 177.83918605998014, meanLidar100 : 2824.9782993004274
60 : 1.0, 40 : 0.34553477117744535, 20 : 1.0, Accel60 : 0.7958384116086287, Accel40 : 0.14731598756218345, Accel20 : 0.05684560082918776, Lidar60 : 0.056845600829187784, Lidar40 : 0.14731598756218348, Lidar20 : 0.7958384116086287, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2808.017609086815, currentmeanoutputAccel : 163.1444753500766, currentmeanoutputLidar : 2655.1294096563734, meanAccel100 : 177.83918605998014, meanLidar100 : 2824.3810918985396
60 : 1.0, 40 : 0.3455347711774453, 20 : 0.9999999999999999, Accel60 : 0.7958384116086289, Accel40 : 0.14731598756218345, Accel20 : 0.056845600829187784, Lidar60 : 0.05684560082918777, Lidar40 : 0.14731598756218342, Lidar20 : 0.7958384116086288, currentmodeloutputAccel : 494.41446871971544, currentmodeloutputLidar : 2837.877979181203, currentmeanoutputAccel : 163.177589103912, currentmeanoutputLidar : 2655.1476772063056, meanAccel100 : 179.0568427472836, meanLidar100 : 2824.4408126387284
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.7958384116086289, Accel40 : 0.1473159875621834, Accel20 : 0.056845600829187784, Lidar60 : 0.056845600829187784, Lidar40 : 0.1473159875621834, Lidar20 : 0.7958384116086288, currentmodeloutputAccel : 10.395935516585427, currentmodeloutputLidar : 2849.822127218958, currentmeanoutputAccel : 163.1623185738183, currentmeanoutputLidar : 2655.167134922449, meanAccel100 : 179.14872201283194, meanLidar100 : 2824.799137079861
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.7958384116086289, Accel40 : 0.1473159875621834, Accel20 : 0.05684560082918777, Lidar60 : 0.05684560082918779, Lidar40 : 0.14731598756218342, Lidar20 : 0.7958384116086288, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2813.989683105693, currentmeanoutputAccel : 163.14613285428882, currentmeanoutputLidar : 2655.183007653629, meanAccel100 : 173.91224324342645, meanLidar100 : 2825.097740780805
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.7958384116086289, Accel40 : 0.1473159875621834, Accel20 : 0.05684560082918777, Lidar60 : 0.05684560082918779, Lidar40 : 0.14731598756218342, Lidar20 : 0.7958384116086288, currentmodeloutputAccel : 308.72182390593605, currentmodeloutputLidar : 2808.017609086815, currentmeanoutputAccel : 163.16068024022383, currentmeanoutputLidar : 2655.1982804228337, meanAccel100 : 176.98738139286826, meanLidar100 : 2825.33662374156
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.7958384116086289, Accel40 : 0.1473159875621834, Accel20 : 0.05684560082918777, Lidar60 : 0.05684560082918779, Lidar40 : 0.14731598756218342, Lidar20 : 0.7958384116086288, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2831.905905162326, currentmeanoutputAccel : 163.144497918953, currentmeanoutputLidar : 2655.2159370599975, meanAccel100 : 173.60782907160058, meanLidar100 : 2825.8143896630704
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.7958384116086289, Accel40 : 0.1473159875621834, Accel20 : 0.05684560082918777, Lidar60 : 0.05684560082918779, Lidar40 : 0.14731598756218342, Lidar20 : 0.7958384116086288, currentmodeloutputAccel : 302.6335404694186, currentmodeloutputLidar : 2837.877979181203, currentmeanoutputAccel : 163.15843428048268, currentmeanoutputLidar : 2655.2341868394083, meanAccel100 : 176.0735838633901, meanLidar100 : 2826.2921555845805
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.7958384116086289, Accel40 : 0.1473159875621834, Accel20 : 0.05684560082918777, Lidar60 : 0.05684560082918779, Lidar40 : 0.14731598756218342, Lidar20 : 0.7958384116086288, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2796.07346104906, currentmeanoutputAccel : 163.14225541681446, currentmeanoutputLidar : 2655.2482566969716, meanAccel100 : 172.5113830390269, meanLidar100 : 2826.2921555845805
60 : 1.0, 40 : 0.3455347711774452, 20 : 0.9999999999999999, Accel60 : 0.7958384116086289, Accel40 : 0.1473159875621834, Accel20 : 0.05684560082918777, Lidar60 : 0.05684560082918779, Lidar40 : 0.14731598756218342, Lidar20 : 0.7958384116086288, currentmodeloutputAccel : 59.10220300872431, currentmodeloutputLidar : 2825.9338311434476, currentmeanoutputAccel : 163.1318628434044, currentmeanoutputLidar : 2655.2653064996334, meanAccel100 : 170.53269092215874, meanLidar100 : 2826.4713178051466
