60 : 0.1135313700721837, 40 : 0.6920820808046068, 20 : 1.0, Accel60 : 0.019658332758620518, Accel40 : 0.18087690932716854, Accel20 : 0.799464757914211, Lidar60 : 0.10609546024403332, Lidar40 : 0.5857125071047234, Lidar20 : 0.30819203265124323, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2766.2130909546727, currentmeanoutputAccel : 186.54877342134398, currentmeanoutputLidar : 2712.939342098124, meanAccel100 : 218.92399897646104, meanLidar100 : 2764.4811894891977
60 : 0.11353137007323132, 40 : 0.692082080808267, 20 : 1.0, Accel60 : 0.019658332758815265, Accel40 : 0.1808769093281919, Accel20 : 0.7994647579129929, Lidar60 : 0.10609546024467109, Lidar40 : 0.5857125071057557, Lidar20 : 0.3081920326495732, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2754.2689429169172, currentmeanoutputAccel : 186.54414013389686, currentmeanoutputLidar : 2712.9403752864855, meanAccel100 : 217.6753458579744, meanLidar100 : 2764.421468749009
60 : 0.11353137007362986, 40 : 0.6920820808096595, 20 : 1.0, Accel60 : 0.01965833275888935, Accel40 : 0.18087690932858116, Accel20 : 0.7994647579125295, Lidar60 : 0.10609546024491372, Lidar40 : 0.5857125071061484, Lidar20 : 0.3081920326489378, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2754.2689429169172, currentmeanoutputAccel : 186.53950707809676, currentmeanoutputLidar : 2712.941408423191, meanAccel100 : 210.82547197789182, meanLidar100 : 2764.242306528443
60 : 0.11353137007378152, 40 : 0.6920820808101893, 20 : 1.0, Accel60 : 0.019658332758917537, Accel40 : 0.18087690932872924, Accel20 : 0.7994647579123532, Lidar60 : 0.10609546024500605, Lidar40 : 0.5857125071062977, Lidar20 : 0.30819203264869616, currentmodeloutputAccel : 512.6793190292674, currentmodeloutputLidar : 2754.2689429169172, currentmeanoutputAccel : 186.54765975812754, currentmeanoutputLidar : 2712.942441508245, meanAccel100 : 215.94018507856697, meanLidar100 : 2764.1228650480653
60 : 0.11353137007383918, 40 : 0.6920820808103909, 20 : 1.0, Accel60 : 0.019658332758928258, Accel40 : 0.1808769093287856, Accel20 : 0.7994647579122861, Lidar60 : 0.10609546024504116, Lidar40 : 0.5857125071063547, Lidar20 : 0.30819203264860423, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2766.2130909546727, currentmeanoutputAccel : 186.54302684597164, currentmeanoutputLidar : 2712.943773108031, meanAccel100 : 213.29122676968134, meanLidar100 : 2764.1228650480653
60 : 0.11353137007386113, 40 : 0.6920820808104675, 20 : 1.0, Accel60 : 0.019658332758932338, Accel40 : 0.18087690932880707, Accel20 : 0.7994647579122607, Lidar60 : 0.10609546024505452, Lidar40 : 0.5857125071063763, Lidar20 : 0.30819203264856926, currentmodeloutputAccel : 460.92890981886995, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 186.54988546425324, currentmeanoutputLidar : 2712.9454032001645, meanAccel100 : 210.76458914352665, meanLidar100 : 2764.421468749009
60 : 0.11353137007386949, 40 : 0.6920820808104967, 20 : 1.0, Accel60 : 0.01965833275893389, Accel40 : 0.1808769093288152, Accel20 : 0.7994647579122508, Lidar60 : 0.10609546024505959, Lidar40 : 0.5857125071063845, Lidar20 : 0.3081920326485559, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2778.157238992427, currentmeanoutputAccel : 186.5452527280695, currentmeanoutputLidar : 2712.9470332108076, meanAccel100 : 210.76458914352665, meanLidar100 : 2764.660351709764
60 : 0.11353137007387265, 40 : 0.6920820808105078, 20 : 1.0, Accel60 : 0.019658332758934482, Accel40 : 0.18087690932881834, Accel20 : 0.7994647579122472, Lidar60 : 0.10609546024506154, Lidar40 : 0.5857125071063877, Lidar20 : 0.30819203264855083, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2772.18516497355, currentmeanoutputAccel : 186.54062022347625, currentmeanoutputLidar : 2712.94851386797, meanAccel100 : 204.82795777892164, meanLidar100 : 2764.8395139303307
60 : 0.11353137007387384, 40 : 0.6920820808105119, 20 : 1.0, Accel60 : 0.019658332758934707, Accel40 : 0.18087690932881947, Accel20 : 0.7994647579122458, Lidar60 : 0.10609546024506226, Lidar40 : 0.5857125071063888, Lidar20 : 0.30819203264854894, currentmodeloutputAccel : 141.2940294017086, currentmodeloutputLidar : 2736.352720860285, currentmeanoutputAccel : 186.53948931316052, currentmeanoutputLidar : 2712.949098841526, meanAccel100 : 204.09736376653956, meanLidar100 : 2764.660351709764
60 : 0.11353137007387429, 40 : 0.6920820808105136, 20 : 1.0, Accel60 : 0.019658332758934787, Accel40 : 0.18087690932881992, Accel20 : 0.7994647579122452, Lidar60 : 0.10609546024506253, Lidar40 : 0.5857125071063892, Lidar20 : 0.3081920326485482, currentmodeloutputAccel : 40.837352699172236, currentmodeloutputLidar : 2742.3247948791623, currentmeanoutputAccel : 186.53584767015593, currentmeanoutputLidar : 2712.9498330503743, meanAccel100 : 204.49365720391376, meanLidar100 : 2764.4811894891977
60 : 0.11353137007387448, 40 : 0.6920820808105143, 20 : 1.0, Accel60 : 0.019658332758934822, Accel40 : 0.18087690932882014, Accel20 : 0.799464757912245, Lidar60 : 0.10609546024506264, Lidar40 : 0.5857125071063894, Lidar20 : 0.30819203264854794, currentmodeloutputAccel : 159.5588797112607, currentmodeloutputLidar : 2712.4644247847746, currentmeanoutputAccel : 186.53517343137264, currentmeanoutputLidar : 2712.949820918504, meanAccel100 : 199.40994053442176, meanLidar100 : 2764.0034235676876
