60 : 1.0, 40 : 0.561926720187789, 20 : 0.11132017947787083, Accel60 : 0.35971533760637203, Accel40 : 0.5261609594247549, Accel20 : 0.11412370296887293, Lidar60 : 0.835565526442819, Lidar40 : 0.14549929621363342, Lidar20 : 0.01893517734354754, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2760.241016935794, currentmeanoutputAccel : 186.28175555958651, currentmeanoutputLidar : 2707.2806420136208, meanAccel100 : 183.37619390320754, meanLidar100 : 2754.2689429169172
60 : 1.0, 40 : 0.5619071674157698, 20 : 0.11131643050344667, Accel60 : 0.3597257664635718, Accel40 : 0.5261524347005044, Accel20 : 0.11412179883592374, Lidar60 : 0.8355717433774054, Lidar40 : 0.14549380327336223, Lidar20 : 0.018934453349232244, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2754.2689429169172, currentmeanoutputAccel : 186.2764680403991, currentmeanoutputLidar : 2707.2819844597925, meanAccel100 : 182.46239637372938, meanLidar100 : 2754.2092221767284
60 : 1.0, 40 : 0.1741210177961591, 20 : 0.022659977587920935, Accel60 : 0.8355747658568662, Accel40 : 0.14549112867578487, Accel20 : 0.01893410546734887, Lidar60 : 0.8355747658568662, Lidar40 : 0.14549112867578487, Lidar20 : 0.01893410546734887, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2730.380646841407, currentmeanoutputAccel : 186.27118082332973, currentmeanoutputLidar : 2707.2826443650115, meanAccel100 : 178.68710562908805, meanLidar100 : 2752.775924412198
60 : 1.0, 40 : 0.08687213677280163, 20 : 0.010492972904351814, Accel60 : 0.9112737330369485, Accel40 : 0.07916429637384731, Accel20 : 0.009561970589204228, Lidar60 : 0.9112737330369485, Lidar40 : 0.07916429637384731, Lidar20 : 0.009561970589204228, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2742.3247948791623, currentmeanoutputAccel : 186.26589390835255, currentmeanoutputLidar : 2707.2836454549015, meanAccel100 : 176.40344432639347, meanLidar100 : 2752.417599971065
60 : 1.0, 40 : 0.2522337430322054, 20 : 0.04784575388467221, Accel60 : 0.6057621280726972, Accel40 : 0.32792575541919705, Accel20 : 0.06631211650810577, Lidar60 : 0.9326053369499995, Lidar40 : 0.06010242844244313, Lidar20 : 0.007292234607557263, currentmodeloutputAccel : 756.2106564899617, currentmodeloutputLidar : 2730.380646841407, currentmeanoutputAccel : 186.28217571845343, currentmeanoutputLidar : 2707.2843052749668, meanAccel100 : 183.95347080167556, meanLidar100 : 2752.1189962701214
60 : 1.0, 40 : 0.3827570687097713, 20 : 0.07574928003587858, Accel60 : 0.478789782734135, Accel40 : 0.42954283435265567, Accel20 : 0.09166738291320937, Lidar60 : 0.8924761028892273, Lidar40 : 0.09531887645025096, Lidar20 : 0.01220502066052174, currentmodeloutputAccel : 247.83898954076238, currentmodeloutputLidar : 2724.40857282253, currentmeanoutputAccel : 186.28393418311157, currentmeanoutputLidar : 2707.2847944558944, meanAccel100 : 186.41978060746567, meanLidar100 : 2752.238437750499
60 : 1.0, 40 : 0.46611920696074205, 20 : 0.0927555137850296, Accel60 : 0.41691918315706344, Accel40 : 0.4794535609073255, Accel20 : 0.10362725593561112, Lidar60 : 0.8660575521659601, Lidar40 : 0.11856653751052401, Lidar20 : 0.015375910323515853, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2724.40857282253, currentmeanoutputAccel : 186.27864735689906, currentmeanoutputLidar : 2707.285283608874, meanAccel100 : 186.41978060746567, meanLidar100 : 2751.5815096084225
60 : 1.0, 40 : 0.5129590367838051, 20 : 0.1019860712677053, Accel60 : 0.387301333073919, Accel40 : 0.5035318530239075, Accel20 : 0.10916681390217357, Lidar60 : 0.8511308526571939, Lidar40 : 0.13173312809078652, Lidar20 : 0.01713601925201974, currentmodeloutputAccel : 418.3109257632485, currentmodeloutputLidar : 2742.3247948791623, currentmeanoutputAccel : 186.28527533560126, currentmeanoutputLidar : 2707.2862845089903, meanAccel100 : 187.42434737449102, meanLidar100 : 2751.0440229467235
60 : 1.0, 40 : 0.5374868081139792, 20 : 0.10670909550734321, Accel60 : 0.3730767168579027, Accel40 : 0.5151666784419063, Accel20 : 0.11175660470019093, Lidar60 : 0.8433233456863617, Lidar40 : 0.13863230856465494, Lidar20 : 0.018044345748983226, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2742.3247948791623, currentmeanoutputAccel : 186.27998877310665, currentmeanoutputLidar : 2707.2872853519266, meanAccel100 : 183.55773237830195, meanLidar100 : 2751.402347387856
60 : 1.0, 40 : 0.5498683519987851, 20 : 0.1090589774576244, Accel60 : 0.3662088474834876, Accel40 : 0.5208076937512455, Accel20 : 0.11298345876526705, Lidar60 : 0.8393894716757682, Lidar40 : 0.1421126671773598, Lidar20 : 0.018497861146872067, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2730.380646841407, currentmeanoutputAccel : 186.27470251261502, currentmeanoutputLidar : 2707.2879449737916, meanAccel100 : 180.17818005703424, meanLidar100 : 2750.7454192457794
60 : 1.0, 40 : 0.5560038683427265, 20 : 0.11021337913679603, Accel60 : 0.36288095357748784, Accel40 : 0.5235483285782498, Accel20 : 0.11357071784426219, Lidar60 : 0.8374427155151161, Lidar40 : 0.14383627470057286, Lidar20 : 0.018721009784311078, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2736.352720860285, currentmeanoutputAccel : 186.26941655410053, currentmeanoutputLidar : 2707.2887751350518, meanAccel100 : 180.17818005703424, meanLidar100 : 2750.9843022065347
