60 : 0.00813669314240097, 40 : 0.10874900897183347, 20 : 1.0, Accel60 : 0.0072851618809323376, Accel40 : 0.09736807335430522, Accel20 : 0.8953467647647625, Lidar60 : 0.0072851618809323376, Lidar40 : 0.09736807335430522, Lidar20 : 0.8953467647647625, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2813.989683105693, currentmeanoutputAccel : 153.60282760556422, currentmeanoutputLidar : 2618.0171211402394, meanAccel100 : 195.00370523895458, meanLidar100 : 2832.7419955249684
60 : 0.00813669314240097, 40 : 0.10874900897183347, 20 : 1.0, Accel60 : 0.0072851618809323376, Accel40 : 0.09736807335430522, Accel20 : 0.8953467647647625, Lidar60 : 0.0072851618809323376, Lidar40 : 0.09736807335430522, Lidar20 : 0.8953467647647625, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2837.877979181203, currentmeanoutputAccel : 153.5825137134496, currentmeanoutputLidar : 2618.046428106121, meanAccel100 : 193.57240361737243, meanLidar100 : 2832.980878485723
60 : 0.045709814704932045, 40 : 0.39460218054062657, 20 : 1.0, Accel60 : 0.05618693979678644, Accel40 : 0.4505717922348179, Accel20 : 0.4932412679683956, Lidar60 : 0.0072851618809323376, Lidar40 : 0.09736807335430522, Lidar20 : 0.8953467647647625, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2825.9338311434476, currentmeanoutputAccel : 153.56220523620692, currentmeanoutputLidar : 2618.074135343631, meanAccel100 : 189.21872594626197, meanLidar100 : 2833.100319966101
60 : 0.08065075360431247, 40 : 0.5626270836649074, 20 : 1.0, Accel60 : 0.08459313723032097, Accel40 : 0.5403464621858124, Accel20 : 0.37506040058386664, Lidar60 : 0.013565253000678503, Lidar40 : 0.1444155067334236, Lidar20 : 0.8420192402658979, currentmodeloutputAccel : 156.51473799300197, currentmodeloutputLidar : 2831.905905162326, currentmeanoutputAccel : 153.5625986973952, currentmeanoutputLidar : 2618.102631048564, meanAccel100 : 184.98736895788238, meanLidar100 : 2833.2197614464785
60 : 0.09958513637670093, 40 : 0.6400024034487163, 20 : 1.0, Accel60 : 0.09742749398078128, Accel40 : 0.5695418837123194, Accel20 : 0.33303062230689934, Lidar60 : 0.01706532008788601, Lidar40 : 0.1662674835046315, Lidar20 : 0.8166671964074824, currentmodeloutputAccel : 119.98503737389787, currentmodeloutputLidar : 2831.905905162326, currentmeanoutputAccel : 153.5581246719024, currentmeanoutputLidar : 2618.1311191597047, meanAccel100 : 186.17513924200384, meanLidar100 : 2833.339202926856
60 : 0.10795448853984047, 40 : 0.6718234099262012, 20 : 1.0, Accel60 : 0.10269137183687453, Accel40 : 0.579744344260356, Accel20 : 0.3175642839027693, Lidar60 : 0.018620943180504296, Lidar40 : 0.17520761969563373, Lidar20 : 0.806171437123862, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2837.877979181203, currentmeanoutputAccel : 153.5378275608299, currentmeanoutputLidar : 2618.160395320113, meanAccel100 : 184.7742790376043, meanLidar100 : 2833.518365147422
60 : 0.11135803294768419, 40 : 0.6843073123633707, 20 : 1.0, Accel60 : 0.10477574000554092, Accel40 : 0.583473707963444, Accel20 : 0.31175055203101515, Lidar60 : 0.019254089092034226, Lidar40 : 0.1787031800076621, Lidar20 : 0.8020427309003036, currentmodeloutputAccel : 19.528360671361465, currentmodeloutputLidar : 2837.877979181203, currentmeanoutputAccel : 153.51997629309452, currentmeanoutputLidar : 2618.189663680824, meanAccel100 : 184.95748255470036, meanLidar100 : 2833.6378066278
60 : 0.11269424379593189, 40 : 0.68911409177656, 20 : 1.0, Accel60 : 0.1055875069289807, Accel40 : 0.5848665596852889, Accel20 : 0.30954593338573044, Lidar60 : 0.0195026500772309, Lidar40 : 0.18004730842333722, Lidar20 : 0.8004500414994319, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2837.877979181203, currentmeanoutputAccel : 153.49968966984846, currentmeanoutputLidar : 2618.2189242449563, meanAccel100 : 184.95748255470036, meanLidar100 : 2833.7572481081775
60 : 0.11321072657731031, 40 : 0.6909514076977143, 20 : 1.0, Accel60 : 0.10590079432560312, Accel40 : 0.5853918018304104, Accel20 : 0.3087074038439866, Lidar60 : 0.01959870976725088, Lidar40 : 0.18056087456290373, Lidar20 : 0.7998404156698454, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2837.877979181203, currentmeanoutputAccel : 153.4794084498847, currentmeanoutputLidar : 2618.248177015623, meanAccel100 : 184.46986486577842, meanLidar100 : 2833.8169688483663
60 : 0.11340890658739074, 40 : 0.69165169602682, 20 : 1.0, Accel60 : 0.10602105623751784, Accel40 : 0.5855907332977424, Accel20 : 0.30838821046473985, Lidar60 : 0.019635563183618827, Lidar40 : 0.18075660709085548, Lidar20 : 0.7996078297255258, currentmodeloutputAccel : 421.3550674815071, currentmodeloutputLidar : 2837.877979181203, currentmeanoutputAccel : 153.51507764549476, currentmeanoutputLidar : 2618.277421995938, meanAccel100 : 188.67133545097596, meanLidar100 : 2833.936410328744
60 : 0.11348467096984585, 40 : 0.6919183108877057, 20 : 1.0, Accel60 : 0.10606706981682537, Accel40 : 0.5856662317201913, Accel20 : 0.30826669846298327, Lidar60 : 0.019649650616507707, Lidar40 : 0.18083112963433748, Lidar20 : 0.7995192197491549, currentmodeloutputAccel : 1.2080089617529923, currentmodeloutputLidar : 2825.9338311434476, currentmeanoutputAccel : 153.4947997772104, currentmeanoutputLidar : 2618.305068968265, meanAccel100 : 184.2872163626829, meanLidar100 : 2833.9961310689323
