-20.0,-561.0,883.0,19:01:05.874653
-16.0,-559.0,884.0,19:01:05.886298
-13.0,-560.0,881.0,19:01:05.895756
-11.0,-559.0,883.0,19:01:05.906373
-13.0,-558.0,881.0,19:01:05.916238
-12.0,-556.0,880.0,19:01:05.944950
-16.0,-558.0,877.0,19:01:05.955633
-13.0,-560.0,880.0,19:01:05.965220
-10.0,-562.0,882.0,19:01:05.974960
-4.0,-564.0,878.0,19:01:05.994610
-1.0,-560.0,883.0,19:01:06.024840
-3.0,-557.0,877.0,19:01:06.034865
-7.0,-556.0,878.0,19:01:06.044924
-6.0,-557.0,886.0,19:01:06.064001
-3.0,-558.0,880.0,19:01:06.084216
-6.0,-557.0,877.0,19:01:06.094264
-7.0,-558.0,880.0,19:01:06.104168
-11.0,-559.0,883.0,19:01:06.122971
-12.0,-561.0,878.0,19:01:06.133049
-10.0,-559.0,877.0,19:01:06.143344
-8.0,-561.0,875.0,19:01:06.153170
-9.0,-560.0,879.0,19:01:06.162995
-10.0,-558.0,881.0,19:01:06.172858
-12.0,-556.0,882.0,19:01:06.182381
-14.0,-557.0,879.0,19:01:06.192579
-11.0,-556.0,887.0,19:01:06.212139
-10.0,-558.0,885.0,19:01:06.222214
-7.0,-559.0,880.0,19:01:06.232600
-6.0,-561.0,878.0,19:01:06.244774
-7.0,-565.0,876.0,19:01:06.252034
-6.0,-561.0,879.0,19:01:06.261371
-5.0,-560.0,880.0,19:01:06.271822
-9.0,-561.0,879.0,19:01:06.301081
-6.0,-562.0,883.0,19:01:06.311411
-8.0,-554.0,882.0,19:01:06.330612
-10.0,-556.0,878.0,19:01:06.355030
-12.0,-559.0,879.0,19:01:06.361968
-8.0,-560.0,881.0,19:01:06.380795
-9.0,-561.0,878.0,19:01:06.400375
-6.0,-562.0,880.0,19:01:06.420089
-8.0,-561.0,879.0,19:01:06.429689
-7.0,-558.0,880.0,19:01:06.439178
-6.0,-557.0,881.0,19:01:06.449748
-7.0,-559.0,879.0,19:01:06.489155
-5.0,-558.0,880.0,19:01:06.498625
-7.0,-559.0,882.0,19:01:06.518223
-6.0,-560.0,876.0,19:01:06.528003
-7.0,-561.0,881.0,19:01:06.550814
-6.0,-564.0,882.0,19:01:06.567643
-9.0,-560.0,881.0,19:01:06.577370
-7.0,-559.0,877.0,19:01:06.587544
-9.0,-557.0,879.0,19:01:06.597702
-8.0,-559.0,883.0,19:01:06.626991
-6.0,-560.0,878.0,19:01:06.637153
-7.0,-558.0,875.0,19:01:06.647311
-6.0,-560.0,878.0,19:01:06.676617
-5.0,-563.0,879.0,19:01:06.686803
-10.0,-558.0,878.0,19:01:06.707097
-8.0,-557.0,882.0,19:01:06.717245
-7.0,-559.0,879.0,19:01:06.737564
-3.0,-557.0,877.0,19:01:06.768022
-4.0,-563.0,879.0,19:01:06.798512
-7.0,-561.0,878.0,19:01:06.808613
-6.0,-559.0,877.0,19:01:06.818790
-7.0,-558.0,879.0,19:01:06.828934
-5.0,-556.0,885.0,19:01:06.844769
-8.0,-558.0,882.0,19:01:06.879733
-11.0,-559.0,883.0,19:01:06.883724
-9.0,-561.0,881.0,19:01:06.900017
-13.0,-563.0,879.0,19:01:06.904092
-12.0,-564.0,881.0,19:01:06.920331
-10.0,-561.0,877.0,19:01:06.940736
-9.0,-562.0,879.0,19:01:06.943679
-3.0,-557.0,878.0,19:01:06.963257
-4.0,-562.0,884.0,19:01:06.984533
-8.0,-559.0,879.0,19:01:06.993038
-10.0,-558.0,882.0,19:01:07.003527
-11.0,-556.0,880.0,19:01:07.012355
-8.0,-555.0,881.0,19:01:07.051514
-10.0,-556.0,878.0,19:01:07.092893
-11.0,-561.0,877.0,19:01:07.101898
-12.0,-559.0,879.0,19:01:07.112261
-11.0,-560.0,881.0,19:01:07.120853
-3.0,-559.0,880.0,19:01:07.160410
-8.0,-558.0,879.0,19:01:07.180731
-6.0,-561.0,878.0,19:01:07.219353
-7.0,-564.0,879.0,19:01:07.250083
-5.0,-557.0,881.0,19:01:07.279797
-4.0,-555.0,882.0,19:01:07.290265
-3.0,-557.0,880.0,19:01:07.299862
-5.0,-556.0,881.0,19:01:07.318518
-10.0,-560.0,878.0,19:01:07.328605
-6.0,-559.0,879.0,19:01:07.339618
-12.0,-562.0,883.0,19:01:07.348211
-14.0,-560.0,877.0,19:01:07.368177
-12.0,-563.0,881.0,19:01:07.379102
-11.0,-564.0,880.0,19:01:07.398226
-10.0,-557.0,881.0,19:01:07.418052
-5.0,-560.0,883.0,19:01:07.428269
-6.0,-559.0,877.0,19:01:07.437306
-8.0,-560.0,882.0,19:01:07.448116
-7.0,-561.0,884.0,19:01:07.457129
-14.0,-560.0,882.0,19:01:07.467230
-11.0,-559.0,878.0,19:01:07.477116
-12.0,-555.0,879.0,19:01:07.486399
-14.0,-559.0,881.0,19:01:07.497367
-2.0,-560.0,879.0,19:01:07.546620
-12.0,-557.0,878.0,19:01:07.565845
-11.0,-559.0,879.0,19:01:07.575280
-10.0,-556.0,881.0,19:01:07.585631
-4.0,-558.0,882.0,19:01:07.608179
-6.0,-555.0,880.0,19:01:07.636189
