76.0,-550.0,882.0,19:01:04.844260
79.0,-547.0,885.0,19:01:04.852752
78.0,-546.0,883.0,19:01:04.872482
77.0,-545.0,880.0,19:01:04.883393
76.0,-544.0,884.0,19:01:04.893014
77.0,-547.0,886.0,19:01:04.903165
76.0,-546.0,889.0,19:01:04.912758
73.0,-545.0,886.0,19:01:04.922247
74.0,-547.0,882.0,19:01:04.932282
70.0,-546.0,886.0,19:01:04.941948
67.0,-547.0,884.0,19:01:04.951991
72.0,-551.0,883.0,19:01:04.971799
74.0,-548.0,877.0,19:01:04.991703
78.0,-545.0,882.0,19:01:05.001922
76.0,-547.0,887.0,19:01:05.020767
74.0,-548.0,890.0,19:01:05.030865
75.0,-546.0,885.0,19:01:05.040854
71.0,-548.0,884.0,19:01:05.051368
74.0,-546.0,886.0,19:01:05.060318
72.0,-547.0,885.0,19:01:05.089965
73.0,-545.0,882.0,19:01:05.109970
72.0,-549.0,883.0,19:01:05.119858
69.0,-551.0,881.0,19:01:05.129432
74.0,-549.0,883.0,19:01:05.150038
76.0,-552.0,884.0,19:01:05.159339
71.0,-547.0,887.0,19:01:05.171320
72.0,-544.0,885.0,19:01:05.188696
74.0,-547.0,886.0,19:01:05.199389
71.0,-550.0,883.0,19:01:05.218367
72.0,-549.0,886.0,19:01:05.228554
73.0,-548.0,882.0,19:01:05.239735
75.0,-552.0,883.0,19:01:05.258615
77.0,-546.0,887.0,19:01:05.267991
75.0,-547.0,885.0,19:01:05.289148
78.0,-545.0,881.0,19:01:05.297888
81.0,-548.0,886.0,19:01:05.307725
79.0,-547.0,885.0,19:01:05.317415
74.0,-545.0,884.0,19:01:05.326945
71.0,-546.0,882.0,19:01:05.347729
69.0,-548.0,884.0,19:01:05.357377
70.0,-549.0,886.0,19:01:05.376994
72.0,-548.0,878.0,19:01:05.396567
73.0,-550.0,882.0,19:01:05.416241
75.0,-549.0,885.0,19:01:05.425788
76.0,-551.0,882.0,19:01:05.436531
74.0,-549.0,886.0,19:01:05.455658
70.0,-546.0,887.0,19:01:05.465301
